0,mse_value,ssim_value
1099333244063129009_1335382630.jpg,460.946721191,0.695980156312
443951318063796224.jpg,692.254068372,0.751839830133
1102135705314463295_1799115706.jpg,593.532426215,0.794477342823
1102314816912627792_1312818717.jpg,2046.75959961,0.916722913674
1090890614692046029_1415445440.jpg,2822.76472656,0.748007233471
1089772570685630366_1787372968.jpg,1256.24147569,0.904789655892
1090199520911552587_686148835.jpg,1142.74513021,0.905858264298
444315925961900032.jpg,835.147363281,0.953736895916
1099982376074169428_1361056490.jpg,2563.17548611,0.834497712745
1105618454183880353_983434040.jpg,1275.32536377,0.925774116986
1331208415678319808_1260917808.jpg,1510.67421631,0.801452800273
1106161201892488965_1489226980.jpg,1010.95313232,0.939114003168
1111884159729028116_51910530.jpg,1159.75921631,0.812208418621
1109731297450524019_572272814.jpg,1236.82860243,0.75070811387
1102561961627768976_1419132965.jpg,1669.7543533,0.935655580389
675817660609973033_192721521.jpg,1378.72864746,0.87862769075
1111273920089794617_1963221769.jpg,2064.63404297,0.84711211165
1104806311054524260_2253260238.jpg,176.406530762,0.975057209716
1084126579265503264_226937943.jpg,420.026696777,0.935733110471
1325341411876393524_471088430.jpg,347.117680664,0.960636322778
1201244107711222099_9237595.jpg,1788.68645752,0.51375342749
1018439562519393070_1114647827.jpg,1275.6359668,0.790976082468
675052973737122448_766687821.jpg,2289.50508789,0.917769383064
1085348098296971459_1197857239.jpg,1385.4343042,0.811361875903
1106821079679634898_1265448586.jpg,1997.96686632,0.794697854665
1075005101894424825_21092453.jpg,1694.35784424,0.679660657384
1096928513987280295_2089398422.jpg,1560.4635026,0.814166870327
1325790386258321755_299023987.jpg,1925.9684082,0.838762528217
444129762856812544.jpg,1549.81856445,0.841199981447
443979010599428096.jpg,648.348893229,0.928577260028
443906312657596416.jpg,1832.03699466,0.902780565029
444042497811951616.jpg,1251.88893352,0.880313277999
1073831901941341467_1431658206.jpg,2277.25851074,0.810127598189
1089430438379184642_1683951463.jpg,2800.83984619,0.778352403208
444394602955427840.jpg,3110.0297466,0.672002851656
1200476152064938038_9237595.jpg,2634.71378174,0.851787899163
444349431752564738.jpg,455.719541667,0.960103677072
443626507269730305.jpg,879.949715999,0.932854142877
1086948285016161669_1702941774.jpg,2759.75846924,0.827965841641
1089745379501162780_1904484751.jpg,1250.91418945,0.907088929035
1071509219605123836_1392366955.jpg,462.681826172,0.953834605676
1217461184041664632_3031012127.jpg,1566.22151855,0.659439988128
1123591536641325843_2128817317.jpg,1534.05524902,0.694532327069
444115908600930304.jpg,2104.77197827,0.856924575726
1108545400070885514_1045246939.jpg,1447.31803955,0.866703860461
1178188405153549847_1129607642.jpg,2530.19266357,0.781353845363
1114071602389618023_2136884642.jpg,1363.35969238,0.897102685873
444455340868771841.jpg,600.866944444,0.553107410208
1210146688962670883_2255683851.jpg,1509.51555664,0.834232985659
1093431705611768810_1627212275.jpg,1126.76010742,0.889651438427
1098899588646379189_555106478.jpg,1879.45413818,0.9029543212
1324832174305731693_2327698216.jpg,359.24786377,0.78058563275
1103403074399722603_2198982774.jpg,1573.54459201,0.886590270029
1079501688276464360_2072147507.jpg,2583.87573242,0.798289661024
1084359171438246786_268750221.jpg,1225.03727539,0.884266503377
443622748934258688.jpg,2000.46859472,0.882639923691
1097725928594841679_2087727151.jpg,1503.86011719,0.917535230483
1199991860923415889_3005218278.jpg,658.610724826,0.902348027552
1105824002264391626_143786142.jpg,1290.64890381,0.735561482504
1091670949852693904_313916360.jpg,243.971403809,0.304018089989
1105530097529887337_1498774453.jpg,2680.27989502,0.908023616589
1103394442883497013_1589773454.jpg,1418.56633545,0.83462951815
1067235761248376338_1551094964.jpg,2330.07014648,0.789913684021
675246362516718458_490308007.jpg,837.140537109,0.708861756082
444400503179341824.jpg,1752.44207814,0.835621049434
1103576633383385860_1411358901.jpg,1560.20394531,0.824271687601
1089536720259160555_597139773.jpg,2478.78762695,0.686620286011
444657935394684928.jpg,2189.87306054,0.846585195322
1327871487830406788_1408821190.jpg,1297.20532959,0.789018610438
1108390128003891861_1149953631.jpg,284.079851074,0.955713752939
1091669316631371187_2131770102.jpg,1836.89728299,0.852079828976
1199682106914572607_173625577.jpg,1338.22628418,0.841006738787
1325846559875602777_1676795663.jpg,1564.49294678,0.72752427949
1322465288973094530_1471597766.jpg,2718.28100586,0.657690219275
1091238108559862011_1242576305.jpg,2633.64333252,0.651096826949
444755002909663232.jpg,2137.409,0.850955671416
1326479738625972596_400231243.jpg,1028.68952637,0.858495684169
1113698646786875313_1612086062.jpg,1697.80461914,0.870559402432
1324592446176632874_283652482.jpg,1428.95397569,0.805929790359
1103298520284890540_1378539832.jpg,589.972023926,0.629484509487
1066533016056819087_1512779794.jpg,1464.80621338,0.816819028475
1124542692291196130_1539309556.jpg,1331.18498535,0.630616442062
1101817928999686574_1294632995.jpg,736.547211914,0.908621719249
1089639660228528492_347366617.jpg,1280.22723633,0.900175004228
1091937345191318058_1638316827.jpg,1824.10287598,0.744336088071
1085114787998481760_38242830.jpg,1497.63612305,0.784942235504
1104176491359191692_1443589943.jpg,2147.32005127,0.724441256655
444118417818136576.jpg,479.114169922,0.718783383962
1327454261471058874_219399850.jpg,566.702341309,0.95698426945
1327171175217977827_2235312852.jpg,1696.22092041,0.59866792198
1101155320025632786_1815482611.jpg,2801.88122314,0.858089725364
1101143027957451592_2009949945.jpg,986.802275391,0.920983369323
1072867132268435073_312675852.jpg,2196.62358887,0.803548539619
1228021194882938466_337972428.jpg,1767.46861572,0.854712356607
1102165339212819247_282710457.jpg,2438.6911084,0.796426028378
1328183620561385773_1573047121.jpg,2662.49169922,0.749108792992
1092730444455673864_1531375575.jpg,926.127763672,0.909102515977
1098359274663077394_1998245792.jpg,1257.94919922,0.865152606501
1071876603323848885_302312789.jpg,855.152001953,0.450831432558
1072178434891559120_2059225747.jpg,1365.24840088,0.924422907626
1072762742518644487_407451598.jpg,1642.71279053,0.839422477929
1113628982100913816_2021373354.jpg,1654.48104601,0.672782236488
1088022141629521687_1034511430.jpg,1904.40575684,0.817738530912
1068557988908621953_570894983.jpg,2400.00364746,0.775886164565
1103306751787144813_2250211028.jpg,1513.29655382,0.946151705283
1089919181911879061_54363962.jpg,1289.3200293,0.901798730469
1068433753426753176_1920125636.jpg,2825.89490723,0.788243682967
1103378399208173813_1245877331.jpg,2987.98051758,0.797019426669
1325795162437309289_425450253.jpg,2410.37770996,0.611029309831
444074052383019008.jpg,2315.54763412,0.639424958592
1073485077601624584_479052087.jpg,903.08784668,0.8797413303
1121796228693202130_780027148.jpg,965.021191406,0.693674561813
1066380351930820526_2574792.jpg,837.574885254,0.889079149401
1106955360890727893_11096738.jpg,1627.64848877,0.453425991375
444375420536754176.jpg,2495.79037109,0.802129519536
1094477536665507951_408176509.jpg,729.717080078,0.301251302104
1186189851454850166_2207982288.jpg,786.521341146,0.899525530426
1103398671120056500_1929934079.jpg,1816.57618652,0.693991491462
1161738480726872155_2537207083.jpg,2312.90383789,0.726695158335
1099849347879526184_1932024982.jpg,2096.3815332,0.54859179992
1329343905372514608_1452171018.jpg,788.624956055,0.85344410159
1101023373194534224_457927662.jpg,2617.18865479,0.701275785976
1326696852821527028_3709867819.jpg,987.935410156,0.664312570741
1103476234728656125_2085066426.jpg,1358.52447998,0.874054689443
1101058480850242941_1411605162.jpg,2468.75765625,0.752234773486
445009370443567106.jpg,2847.73364444,0.657281554608
1102783000062041057_1405615613.jpg,794.872121582,0.901696254865
1072796087922352909_1676795663.jpg,2149.85433838,0.917801927738
1194894719070042434_1740642621.jpg,807.294892578,0.851264295802
1106312253730544530_2116544437.jpg,1646.32780518,0.85719679034
1323663833974063126_1549774250.jpg,2076.67793701,0.741148885286
440432381049057281.jpg,1927.48442149,0.6854956753
444322785007915010.jpg,455.719541667,0.960103677072
443965045064486912.jpg,912.437294922,0.876252528804
1102004323113361040_1699401910.jpg,969.721315918,0.846907452471
1100795641913304272_1535615664.jpg,1549.89293701,0.735358954651
1065765425209423904_1901250013.jpg,1257.36458984,0.796226461696
1108307359711883467_2258516275.jpg,1814.32005127,0.516370012577
1108365655774978804_1934698447.jpg,1956.95751709,0.856434209038
444614588651560960.jpg,3198.46588542,0.748494701526
1141593268460589705_2317791155.jpg,2233.28768066,0.686919262707
1321100868686611157_1467781075.jpg,367.221672363,0.771841919224
1106850838687186514_1253889798.jpg,908.674125977,0.878917840173
1068522041428251382_23245099.jpg,2863.25513428,0.752202513977
1325229491581051667_3461857586.jpg,694.393483887,0.922089182911
1104751481662055326_2197800871.jpg,1471.30002686,0.615837035334
443713453933350912.jpg,2842.99529259,0.71881073411
1066375879257076788_1108597668.jpg,1822.51950195,0.855508013379
1331164791225965443_1497970245.jpg,1258.73072754,0.783273868348
1092329597366922167_1463873289.jpg,2884.70726318,0.529394772529
1068505540584288377_2046036035.jpg,3246.56994639,0.776884846525
445350768770433026.jpg,1072.29465975,0.398892138146
1096127323253404363_1416711947.jpg,1535.19828369,0.778908343987
1106963578784270293_1607293792.jpg,1793.82168457,0.811469637219
1267157838164746151_584407646.jpg,1588.65797119,0.850427130878
1327953401908865538_943183927.jpg,1567.35920166,0.777300096701
1102859331555632236_1819991608.jpg,614.182248535,0.661143760242
1105515581201588036_1508722950.jpg,1589.80136475,0.673643911599
1102044694901603015_2198018501.jpg,932.816411133,0.928138983443
1067021759861459141_388027529.jpg,1420.66447998,0.825029509289
1112776259098237975_1568350630.jpg,1575.6727832,0.84088600192
440293123130785793.jpg,2042.18715556,0.783785363335
1104006032737790803_1665858673.jpg,1305.49348633,0.763442897672
1220614369078596795_2107967740.jpg,2333.64156684,0.684496093703
445862036115701760.jpg,1094.80528333,0.638060818123
1090447970575707705_42698450.jpg,443.966464844,0.941959798966
444448660487557121.jpg,774.023764866,0.784195386733
1091866235096914987_1354743190.jpg,2262.00074707,0.699314123385
1348931607653856041_1910537879.jpg,393.116171875,0.810814484045
1101216464256085224_1476589842.jpg,1620.56740234,0.922477878233
1105770468754688422_2221668937.jpg,3181.01038194,0.647239404813
1090524857714025455_1696464551.jpg,1576.91905029,0.488772808872
444328897706864640.jpg,1333.64591111,0.879675855495
1091474634723578713_1492045787.jpg,1975.35984375,0.910006597644
1093657315007161040_1775845151.jpg,1205.05864258,0.710297751227
1230524356955589896_2339504978.jpg,1472.79285156,0.77111935407
1089748347916892171_1537532541.jpg,1075.72080078,0.921294365989
1099251374135956594_612943828.jpg,1514.46648682,0.907325605767
1092048559748031687_2524232.jpg,884.39121582,0.809142253145
444067451752308736.jpg,3650.17031279,0.854431675051
1106261387895827067_2139934281.jpg,422.156369629,0.581775838019
900712063966833295_1439497489.jpg,2434.11697754,0.835959304369
1093925769221694799_278981720.jpg,2781.98900635,0.815051624162
1090850328791126753_1658843491.jpg,2907.99009033,0.825001012084
1141056215601179844_2102812618.jpg,1273.84797852,0.921311917645
1103563107882314329_1702815841.jpg,3039.03768555,0.718414452533
1207205789509744761_2204575381.jpg,1060.31654053,0.811270733112
444254385128742912.jpg,410.647822266,0.798795318325
444355226951094273.jpg,250.152061111,0.960255561934
444057679518900224.jpg,435.325476125,0.942955609428
443958967585492992.jpg,2612.38506667,0.791055936466
1091897208713162665_1699076450.jpg,728.318810764,0.92025331228
1344693999839361944_1590377099.jpg,2358.75459229,0.828385692895
1092545311109292471_1908628079.jpg,1166.15639893,0.918295131905
1152826580858880016_1149953631.jpg,158.597692871,0.732110299797
1101081785564650787_1440548830.jpg,1964.49941162,0.864918190494
1326449495211144438_1381280326.jpg,2622.00822021,0.84422244293
1101077778901564368_1152745061.jpg,2701.40824219,0.865754334736
1084734477873659225_1437904558.jpg,1778.79095947,0.838507234839
1069227732523421885_1457285899.jpg,508.764851074,0.833950156579
1108654637239549279_349539142.jpg,1707.12893229,0.666802486468
1104821603909489163_1550768315.jpg,202.952712402,0.972356590555
1101499190769645456_441588356.jpg,607.304118924,0.875983132628
443215009649143808.jpg,1439.18056296,0.849203664466
1118911375504610133_1817416571.jpg,2337.41757324,0.782124009909
441843770867597312.jpg,3160.66795898,0.693505634274
1099664158952684479_1080781693.jpg,3834.59503418,0.740041594843
1115903028945579281_259406370.jpg,374.063720703,0.886262989666
1101072637989555076_1536944417.jpg,638.869472656,0.928681342637
1088848784080061192_1499728407.jpg,2057.27756348,0.835128904347
1107018466058552721_2117848568.jpg,1852.94796631,0.489309372743
1104001246339812512_297157834.jpg,1922.24670898,0.814739311478
1082456958810048004_1986065368.jpg,2072.99230957,0.514011706326
1095643588655551498_730719068.jpg,836.9775,0.935059311964
1108543182149828794_1149953631.jpg,1791.86834229,0.844101444181
1326789101781762997_1820101968.jpg,1652.79147705,0.768489098235
1116084338912958003_560054644.jpg,1428.44205566,0.765008381038
1104694918001638107_1912682733.jpg,1769.39446533,0.757960354461
444262366226558976.jpg,697.738795214,0.943489140753
1108600973617141993_775986669.jpg,1466.96469971,0.859019780507
1186951061813045206_2262577280.jpg,2215.30881348,0.795586627514
1077238819771616855_983634066.jpg,625.13854248,0.666208579347
1089739140245719497_2201733041.jpg,2028.41170166,0.776196864287
1093948143889864800_2215404149.jpg,998.280959473,0.842576416651
1345466272045850250_1704692509.jpg,963.112248535,0.964962329708
1103644344916324930_1652166739.jpg,1040.81707899,0.747895938675
1105060806016208150_955879962.jpg,1773.06009277,0.760303457759
1104096843511343308_1811277025.jpg,2107.36238281,0.69958545065
1231520055219534734_218537125.jpg,1375.92701416,0.739987221295
1073117442402854377_1621128240.jpg,1183.35821533,0.923561341653
1100628208236364463_1612058327.jpg,2190.37275635,0.835608562642
1095008460508478038_1974362541.jpg,1647.84444824,0.795206771235
1101143243315125956_370951958.jpg,1107.48241699,0.830104255851
1199071745056019687_2032514452.jpg,2603.58907227,0.781704670535
1076601415902009969_474595357.jpg,1633.20741455,0.858643216798
444063952356392960.jpg,1245.65666992,0.948675705356
1100908969853120726_2208767235.jpg,449.789001736,0.955996524259
1115564307048864516_41939133.jpg,962.13541748,0.835391392535
1104695429821841051_1554570462.jpg,1219.34965088,0.700569964239
1069593797411974130_222563305.jpg,2724.28093316,0.794139505931
1141137003137777066_1787916326.jpg,1100.23868408,0.661353918328
1325199434929428953_33280515.jpg,536.448684267,0.898414445269
1067825407173135081_1328253137.jpg,3133.63145752,0.86233982961
444046878338863104.jpg,1352.94295926,0.87160716738
1103371037047066075_2159227370.jpg,1434.1377832,0.741028552851
1331194646566791737_1733869773.jpg,1832.20081163,0.735587770916
1102132946313627427_1704339560.jpg,1572.95680176,0.82003896192
1075089482627422574_215029357.jpg,872.472612305,0.911173806623
1330983703928744162_200921122.jpg,601.865222168,0.960082685486
442739436833361920.jpg,2291.29957295,0.679603021354
1095368665476090844_1444889849.jpg,2180.9454248,0.736596966558
1108555117939324264_1684793516.jpg,2601.87205322,0.737099793489
1108437460790294241_1786702316.jpg,1959.3042041,0.665942871502
1104674934250394695_1536144468.jpg,985.282700195,0.614406044661
1107754688043149056_776501400.jpg,2032.06671875,0.844044258954
1086637163078154655_1501540189.jpg,1877.09185059,0.872249722038
1106599654383218942_510951339.jpg,1812.28153076,0.718360431703
1092282566483474879_2227456629.jpg,1067.76300293,0.907688639212
443072429624008704.jpg,617.750866667,0.591816277596
1041627757116109436_1577691515.jpg,1429.77459961,0.608144653966
1076146673617844777_1981523437.jpg,2330.80711426,0.810167812193
1072085564110376671_1906547018.jpg,609.663693848,0.794489845922
1073838740511378087_1340123825.jpg,2329.28594618,0.716274235604
1164249121138496046_1468870339.jpg,1545.04991455,0.621758294334
1074703405884921687_229382836.jpg,1616.96297852,0.944195609675
1105157016066922612_2236688269.jpg,1276.89414795,0.881052850165
444360397630369792.jpg,893.535169271,0.803005818149
1107789004776682065_2008994875.jpg,1033.69499512,0.925804548774
1042677307697647358_1510937930.jpg,473.682504883,0.505875537421
1168657213302692616_2030611717.jpg,1380.34747314,0.91853138741
1110813946876534354_2114652054.jpg,3692.89961914,0.825393957519
1077168359655039527_1549690471.jpg,1530.18628519,0.862109995884
1125694986847929255_1608495143.jpg,1995.58115234,0.808961194069
1099364224297698091_2238170607.jpg,866.490803223,0.953165208598
1326469832962848546_33280515.jpg,3765.02707292,0.599587059661
1231770481608144659_392936068.jpg,809.686586914,0.873891443345
442395660852019200.jpg,2709.72267407,0.557895311627
1101121040757038643_727270518.jpg,1943.28406738,0.877038070889
1328216193450348420_33280515.jpg,669.181011285,0.939541365165
1092106500038203725_2226262821.jpg,4530.70031494,0.688798857584
1067107078028228516_463182908.jpg,807.502951389,0.4579910515
1115929547559388794_1455037288.jpg,1246.91820557,0.922652447293
1326604533841172893_1580907020.jpg,2277.07926514,0.792420671501
1086765432981337148_1993760428.jpg,521.179433594,0.980369338295
1107750140171141679_1608404751.jpg,1243.36151367,0.729214746873
1102954979671782424_1558351388.jpg,349.31932373,0.538127215225
675724779408330260_198511026.jpg,1240.51725098,0.904275458892
1108383011814477500_357149578.jpg,1699.58008301,0.766423230266
444361658492678144.jpg,482.716477778,0.951331316647
1101916844227008790_1532257789.jpg,1560.67186523,0.824746179469
1324577548889661988_730108204.jpg,1458.86766846,0.774459449043
442850338106662913.jpg,3112.51471111,0.696280906811
449722379720089600.jpg,1273.66871097,0.86539863993
1091069458827180619_2224912813.jpg,944.659657118,0.945523679535
1078241595002486169_505207846.jpg,2231.08677979,0.849548117175
442913821674315776.jpg,2401.73161018,0.81028697089
444104383479812097.jpg,1206.73565445,0.89232858829
1092040514645000518_1390174095.jpg,1276.59229601,0.904071587579
1112022821292140399_2084134024.jpg,2178.87925537,0.750629464066
1106312751179781721_1443565916.jpg,2373.78701904,0.749633737019
1098566784145478451_2234850563.jpg,431.594423828,0.958520328115
1098925074413193682_2045817753.jpg,1019.67626953,0.888623530409
1060134376402436365_696337415.jpg,634.164042969,0.38437676158
1366035791503040346_1972945098.jpg,2094.4508252,0.770268911678
1215811893003325732_9237595.jpg,1339.80181396,0.790288206098
1107922335599597614_425507213.jpg,1507.56569336,0.812632985917
1326204178036521012_3472486030.jpg,1424.51072998,0.906601963523
1100455741441592867_1070007706.jpg,1565.70587158,0.94650308705
675024344128793872_749760618.jpg,2396.71567627,0.811580267937
1068471382265412123_1398036645.jpg,1928.57420654,0.768333211475
1099971241951734994_1454232922.jpg,1541.83582031,0.685999620841
1100732610912646885_1916097236.jpg,1001.74677979,0.877015137487
1181056122186015514_470358239.jpg,1665.26237793,0.587928882272
1105407150060556417_2025650595.jpg,1193.35791504,0.391525801283
1101813120583688440_2247114183.jpg,2618.03349854,0.816089541471
1330106202960489120_2308610177.jpg,1377.6856033,0.796842957277
1102779209509682913_1631885174.jpg,1294.17049045,0.902892889452
1095466341965443328_1974614043.jpg,2278.02872559,0.776645300155
1091760643794876433_1407272381.jpg,945.2596875,0.895411431156
1100467745725614585_2244509097.jpg,3178.42029297,0.753698859676
1091989445986531466_1988130045.jpg,3636.63727783,0.813556358188
443963544883585024.jpg,2266.53123333,0.771460831919
1102260563134463374_1835625846.jpg,1795.64782227,0.742007866263
1094374238222939962_2197711916.jpg,579.355458984,0.943679162001
1106520886695961149_2132246031.jpg,1136.81652344,0.461099066175
1106618566147088413_1994600807.jpg,817.230087891,0.82424242841
444026606642659329.jpg,2229.63977865,0.879135003143
1100675480448202129_2046891596.jpg,2145.17314453,0.784879175818
1101295817219831874_1501540189.jpg,2121.97762207,0.793992770188
1102676767345510037_841558360.jpg,360.711660156,0.967997115512
1198975554219574636_4767208.jpg,1230.26473389,0.939158262076
1093106669015344610_1634664424.jpg,1310.11724609,0.899970249274
1059064715269713112_1435799938.jpg,2455.88064941,0.836479830507
1096647787717951328_2218782398.jpg,1204.55465576,0.83537960945
444359181009580032.jpg,1787.68116531,0.837038223988
675356446648215133_295638880.jpg,638.022026367,0.748790415615
1323942823271509085_1828480385.jpg,2049.03288086,0.866580839502
1106137337200975317_1450192630.jpg,2642.02518311,0.88388328627
1108352633977307391_51606407.jpg,1283.75150391,0.747858759688
444822045558198272.jpg,864.507519444,0.882575616555
1102440394716209752_1738861655.jpg,1288.32193359,0.780779288238
444033102189326336.jpg,491.691452778,0.958931422621
1091053064627305641_2201733470.jpg,1147.38573242,0.811200401889
1093509868991574290_1728672075.jpg,1014.77358154,0.931760125825
1107631643086934999_1749132931.jpg,1685.94472656,0.879166951575
678076454377221901_1039318450.jpg,1915.39280382,0.655360879087
1101208238244450661_2183949819.jpg,1015.39585693,0.829937777261
1086613074438859355_1598143657.jpg,3350.68493896,0.718575356391
1094757237219632684_1996159328.jpg,1788.21370226,0.835521241836
1097125150055839312_1673523692.jpg,796.483857422,0.911712082256
1098540964786094459_1904484751.jpg,1432.45873047,0.843315823158
1113038604433177709_1551955590.jpg,4129.75352539,0.740095752747
1105135443493042790_2136106581.jpg,1270.63382378,0.873270042048
442889613762236416.jpg,2198.56258519,0.815388904599
1234177161753706115_3075638758.jpg,1642.18227539,0.734768373235
1085292890009419918_550004399.jpg,1393.57942871,0.884440709524
675300095419288303_332844161.jpg,2096.40154541,0.453564748443
1065801167752658192_205326534.jpg,3723.57961182,0.805126072833
1107228013880730989_1903113640.jpg,1894.0836084,0.708660748593
1103910376658439671_1673626538.jpg,1203.96546631,0.893093321741
1136753884727578641_2309108811.jpg,1172.49890625,0.902472931726
1105032300003291722_1047155475.jpg,335.666181641,0.872394194154
1092019893952122262_1799342882.jpg,1608.79302979,0.886105180665
442688687608827904.jpg,1359.1821582,0.719608178388
1101402398733701824_1651434675.jpg,434.003959961,0.770633083004
1327265854249618854_1483116078.jpg,1229.10143066,0.824959726254
1325701673397737772_294269368.jpg,112.893046875,0.991925290845
1103519792376558871_436138564.jpg,2134.97668213,0.642175099942
444338699350720512.jpg,521.325563811,0.950062057007
1086153186227660396_1010989232.jpg,1058.56653157,0.889060106759
1103371551537171942_2159227370.jpg,296.913986816,0.454451396845
1101845169360946082_622018919.jpg,869.300102539,0.75248268486
1101893692061863216_1561886490.jpg,2227.85825928,0.828116401336
444318287799672834.jpg,468.767965185,0.94705268074
1089841001659085004_1485545747.jpg,1280.64449219,0.889462519512
1106858531300630657_311729663.jpg,1577.98861572,0.923456137093
1102961434967349386_2138653013.jpg,560.088017578,0.797740636439
1364359170681400639_3638967600.jpg,2059.67287109,0.583864174984
1096724991985342660_353246301.jpg,751.243759766,0.804273563373
439566360830427136.jpg,2718.50134815,0.664533304808
1104796744333711402_580790309.jpg,1376.0425708,0.934584378541
1096010284993200287_1480463183.jpg,1906.38744629,0.760468557948
1067117182105565634_1287831933.jpg,2473.16408936,0.641437539138
1112755348549567943_1928748488.jpg,1592.27170166,0.801344203093
1326562073768968250_1204135467.jpg,1756.38811768,0.832935655451
1186057467291878807_694157160.jpg,332.627595215,0.83125812236
1217508170817250681_2510193240.jpg,2178.89175537,0.817784255007
1102632809379246841_1444383947.jpg,2947.85155273,0.842853483115
1327182656823485347_1091514181.jpg,1671.50210449,0.549515371311
675114067850949121_51937043.jpg,505.042443848,0.798729822658
1100553854892621690_1731886006.jpg,620.264262153,0.951960031547
1324718228345568869_33280515.jpg,734.505364583,0.944226596528
1324864661346915469_3708593255.jpg,326.420717773,0.714381882894
1103223616395876894_1836756605.jpg,1357.90123535,0.834437608698
1077265938412367815_184318226.jpg,1711.41530762,0.894910087561
1089705978737397738_1420189290.jpg,3264.25722412,0.768542261841
444087756675772417.jpg,1365.90378028,0.883420302856
440302162715750401.jpg,3105.49862593,0.746555861388
1326677429326030400_297382188.jpg,1770.60896729,0.846371971465
1103509541654616256_2153356269.jpg,693.663969727,0.90422066085
444315554031992833.jpg,2179.31697982,0.663803309892
1090212428487941609_257143926.jpg,1280.04025391,0.90203172149
1072764611017156342_994919712.jpg,927.467703993,0.74444110716
444802508389486593.jpg,2395.3768,0.844683513597
1089520028328364217_2201733041.jpg,1303.05700195,0.902182826761
1104720882192555060_1439010710.jpg,3060.78993408,0.522826513424
1101145038686851796_1485711859.jpg,1752.35176758,0.639939743294
442896269011214336.jpg,921.743807407,0.801064562335
1155660199455019523_2063246203.jpg,342.514375,0.84468178773
1106946128572647929_2038201089.jpg,1433.78682129,0.8677349552
1106590898397184143_1982882367.jpg,2606.44766493,0.820899803983
1199354697673708315_333040611.jpg,242.030036621,0.972974439521
1092430601409805334_1592324878.jpg,293.641022949,0.968813277759
1204427359655825755_249375771.jpg,660.088916016,0.973002480904
1105063237594878962_2025018043.jpg,1496.40327691,0.731892398634
1102157554768755375_2247630077.jpg,1604.28088867,0.807061621909
444104518066659328.jpg,2767.39922852,0.765854056721
1327555350866367400_1594038800.jpg,1889.91080322,0.474308143199
1075090146350864758_215029357.jpg,619.983955078,0.935160159705
1091850800283974159_2001037493.jpg,2993.12547852,0.847902513054
1104194254419293493_1711508100.jpg,2015.2804834,0.891690765044
444038785928400897.jpg,843.346899535,0.932338781006
1106882761506347433_2257016461.jpg,2706.57574219,0.590126900999
1185209287545524917_1960297371.jpg,1222.64458008,0.848305378753
1101174380235644484_2090728382.jpg,966.402785645,0.87739055739
444633552638853120.jpg,2300.77304074,0.632477489154
444649025032040449.jpg,2517.49750417,0.726832113427
1073176139302228180_1521820563.jpg,231.260666504,0.95019573032
1103310301958385563_266819234.jpg,3369.5798584,0.797724710108
1098527301249846659_2055266074.jpg,1575.09638672,0.817304033429
444066903787454464.jpg,2187.11558449,0.865017321229
443974888936599553.jpg,1007.90316373,0.752996017446
1201356242091111879_2929330636.jpg,2334.24107422,0.697995635571
1101492861153336667_1707257838.jpg,1701.43866943,0.847500574081
1325165756941725595_1928029195.jpg,700.58012207,0.928479028756
1073650027409020189_1551094964.jpg,778.314283854,0.900445584244
1105029589996527960_1933175631.jpg,1350.06137587,0.892373909354
1105416261191692608_1705474443.jpg,2036.71245605,0.707875213327
1081056044379796582_1294895764.jpg,2641.43093262,0.832074172512
444147207948615681.jpg,850.342504315,0.937443676272
1107958993264933266_2100304189.jpg,1635.37765625,0.842412628466
1106978312733651342_180945827.jpg,4995.58675049,0.775165820782
1327195597803278511_2264128507.jpg,2104.61894775,0.936440463047
1107944509627141169_2226462786.jpg,1944.33121094,0.755273895423
1185345161503074817_471171945.jpg,987.624194336,0.528924739886
1151748661614294317_1569415844.jpg,1651.86285156,0.915143724288
1101709777958055807_1466254330.jpg,1629.41839944,0.865802601758
1107948904881901487_1530649402.jpg,314.411472168,0.937907075136
675128989707344552_36976221.jpg,1979.42421143,0.88688622617
1101125310056119267_1404381421.jpg,1639.83824463,0.863884894836
443917620199170049.jpg,2338.44833659,0.757634017946
443401059050872832.jpg,1476.42233398,0.731337488882
1102792205317582596_1786685394.jpg,2887.89021973,0.82675404311
1326446314040552051_332538702.jpg,2766.36570312,0.784826249045
1176041736532765136_1562081129.jpg,1514.22556396,0.753221600163
1065984249524187799_1461905827.jpg,2835.09428223,0.818614135103
1098532848736980539_2055266074.jpg,1888.5143042,0.739892269995
444021640918093824.jpg,1139.28291667,0.877138748724
1201339829453197298_1441481410.jpg,1264.08199653,0.850430046451
1325181489624882203_2109301885.jpg,767.771721191,0.962069637929
1105507482056887826_2254555610.jpg,624.96530816,0.954929884349
1104630169039321484_603114397.jpg,1644.37890137,0.744948839245
1328752241565556581_33280515.jpg,696.726119792,0.929154292071
1151153687025651211_2336470738.jpg,2463.32900391,0.714706057293
1181221138513766231_2919054840.jpg,1287.85842773,0.666267137163
1100437422701210081_2221087489.jpg,1237.55743164,0.863374215078
1186754987060623738_1399862813.jpg,1578.62172363,0.919121482919
1357859821982587614_436059005.jpg,1337.86297363,0.882112136634
1092535157506401293_2140944824.jpg,3794.06817139,0.758855676868
1101499791168122226_1378653978.jpg,1798.19410889,0.645112283077
1200506575549665903_9237595.jpg,1615.99832031,0.789908013049
1093607215281716715_1440692798.jpg,1648.1882959,0.898161811856
1069517313664514495_7446693.jpg,3061.78578125,0.88973265174
